Lat_Grid,Lon_Grid,Kode_Klaster,Status_Area
-3.8,134.0,1,WASPADA (Kuning)
-3.8,134.5,1,WASPADA (Kuning)
-3.8,134.6,1,WASPADA (Kuning)
-3.8,134.7,1,WASPADA (Kuning)
-3.8,134.8,1,WASPADA (Kuning)
-3.8,134.9,1,WASPADA (Kuning)
-3.8,135.0,1,WASPADA (Kuning)
-3.8,135.1,1,WASPADA (Kuning)
-3.8,135.2,2,BAHAYA (Merah)
-3.8,135.3,1,WASPADA (Kuning)
-3.8,135.4,2,BAHAYA (Merah)
-3.8,135.5,2,BAHAYA (Merah)
-3.8,135.6,2,BAHAYA (Merah)
-3.8,135.7,1,WASPADA (Kuning)
-3.8,135.9,0,AMAN (Hijau)
-3.8,136.0,1,WASPADA (Kuning)
-3.8,136.1,1,WASPADA (Kuning)
-3.8,136.3,1,WASPADA (Kuning)
-3.8,136.4,1,WASPADA (Kuning)
-3.8,136.5,1,WASPADA (Kuning)
-3.8,136.6,1,WASPADA (Kuning)
-3.8,136.7,1,WASPADA (Kuning)
-3.8,136.9,1,WASPADA (Kuning)
-3.8,137.0,2,BAHAYA (Merah)
-3.8,137.2,1,WASPADA (Kuning)
-3.8,137.6,2,BAHAYA (Merah)
-3.8,138.1,1,WASPADA (Kuning)
-3.8,138.3,2,BAHAYA (Merah)
-3.8,138.4,1,WASPADA (Kuning)
-3.8,138.5,1,WASPADA (Kuning)
-3.8,138.6,2,BAHAYA (Merah)
-3.8,138.7,2,BAHAYA (Merah)
-3.8,138.8,1,WASPADA (Kuning)
-3.8,138.9,1,WASPADA (Kuning)
-3.8,139.0,1,WASPADA (Kuning)
-3.8,139.2,0,AMAN (Hijau)
-3.8,139.3,1,WASPADA (Kuning)
-3.8,139.4,1,WASPADA (Kuning)
-3.8,139.5,1,WASPADA (Kuning)
-3.8,139.7,1,WASPADA (Kuning)
-3.8,139.8,1,WASPADA (Kuning)
-3.8,139.9,1,WASPADA (Kuning)
-3.8,140.0,1,WASPADA (Kuning)
-3.8,140.1,1,WASPADA (Kuning)
-3.8,140.2,1,WASPADA (Kuning)
-3.8,140.3,1,WASPADA (Kuning)
-3.8,140.4,1,WASPADA (Kuning)
-3.8,140.6,1,WASPADA (Kuning)
-3.8,140.7,1,WASPADA (Kuning)
-3.8,140.8,1,WASPADA (Kuning)
-3.7,99.1,1,WASPADA (Kuning)
-3.7,99.4,1,WASPADA (Kuning)
-3.7,99.5,1,WASPADA (Kuning)
-3.7,99.6,1,WASPADA (Kuning)
-3.7,99.7,1,WASPADA (Kuning)
-3.7,99.8,1,WASPADA (Kuning)
-3.7,100.0,2,BAHAYA (Merah)
-3.7,100.1,1,WASPADA (Kuning)
-3.7,100.2,1,WASPADA (Kuning)
-3.7,100.3,1,WASPADA (Kuning)
-3.7,100.4,1,WASPADA (Kuning)
-3.7,100.5,1,WASPADA (Kuning)
-3.7,100.6,2,BAHAYA (Merah)
-3.7,100.7,1,WASPADA (Kuning)
-3.7,100.8,2,BAHAYA (Merah)
-3.7,100.9,1,WASPADA (Kuning)
-3.7,101.0,2,BAHAYA (Merah)
-3.7,101.1,2,BAHAYA (Merah)
-3.7,101.4,1,WASPADA (Kuning)
-3.7,101.5,1,WASPADA (Kuning)
-3.7,101.6,1,WASPADA (Kuning)
-3.7,101.7,1,WASPADA (Kuning)
-3.7,101.8,2,BAHAYA (Merah)
-3.7,101.9,2,BAHAYA (Merah)
-3.7,102.0,1,WASPADA (Kuning)
-3.7,102.2,2,BAHAYA (Merah)
-3.7,102.4,1,WASPADA (Kuning)
-3.7,102.6,0,AMAN (Hijau)
-3.7,103.0,1,WASPADA (Kuning)
-3.7,103.2,0,AMAN (Hijau)
-3.7,103.3,1,WASPADA (Kuning)
-3.7,114.8,0,AMAN (Hijau)
-3.7,116.2,0,AMAN (Hijau)
-3.7,119.2,1,WASPADA (Kuning)
-3.7,119.5,0,AMAN (Hijau)
-3.7,119.9,1,WASPADA (Kuning)
-3.7,122.1,1,WASPADA (Kuning)
-3.7,122.2,1,WASPADA (Kuning)
-3.7,122.4,1,WASPADA (Kuning)
-3.7,122.5,1,WASPADA (Kuning)
-3.7,122.7,1,WASPADA (Kuning)
-3.7,123.2,2,BAHAYA (Merah)
-3.7,123.4,2,BAHAYA (Merah)
-3.7,123.6,1,WASPADA (Kuning)
-3.7,123.7,1,WASPADA (Kuning)
-3.7,126.2,1,WASPADA (Kuning)
-3.7,126.3,2,BAHAYA (Merah)
-3.7,127.0,1,WASPADA (Kuning)
-3.7,127.1,0,AMAN (Hijau)
-3.7,127.3,1,WASPADA (Kuning)
-3.7,127.4,1,WASPADA (Kuning)
-3.7,127.5,1,WASPADA (Kuning)
-3.7,127.6,2,BAHAYA (Merah)
-3.7,127.8,2,BAHAYA (Merah)
-3.7,127.9,1,WASPADA (Kuning)
-3.7,128.1,0,AMAN (Hijau)
-3.7,128.2,0,AMAN (Hijau)
-3.7,128.3,1,WASPADA (Kuning)
-3.7,128.4,1,WASPADA (Kuning)
-3.7,128.5,1,WASPADA (Kuning)
-3.7,128.6,1,WASPADA (Kuning)
-3.7,128.7,2,BAHAYA (Merah)
-3.7,128.8,1,WASPADA (Kuning)
-3.7,128.9,1,WASPADA (Kuning)
-3.7,129.0,1,WASPADA (Kuning)
-3.7,129.1,1,WASPADA (Kuning)
-3.7,129.3,1,WASPADA (Kuning)
-3.7,129.4,1,WASPADA (Kuning)
-3.7,129.6,2,BAHAYA (Merah)
-3.7,129.8,2,BAHAYA (Merah)
-3.7,130.2,1,WASPADA (Kuning)
-3.7,130.5,1,WASPADA (Kuning)
-3.7,130.6,1,WASPADA (Kuning)
-3.7,130.7,1,WASPADA (Kuning)
-3.7,130.8,1,WASPADA (Kuning)
-3.7,130.9,2,BAHAYA (Merah)
-3.7,131.0,1,WASPADA (Kuning)
-3.7,131.1,1,WASPADA (Kuning)
-3.7,131.2,1,WASPADA (Kuning)
-3.7,131.3,1,WASPADA (Kuning)
-3.7,131.4,1,WASPADA (Kuning)
-3.7,131.5,1,WASPADA (Kuning)
-3.7,131.6,1,WASPADA (Kuning)
-3.7,132.2,1,WASPADA (Kuning)
-3.7,133.4,1,WASPADA (Kuning)
-3.7,133.5,1,WASPADA (Kuning)
-3.7,133.6,0,AMAN (Hijau)
-3.7,133.7,0,AMAN (Hijau)
-3.7,133.8,0,AMAN (Hijau)
-3.7,134.1,1,WASPADA (Kuning)
-3.7,134.3,2,BAHAYA (Merah)
-3.7,134.4,2,BAHAYA (Merah)
-3.7,134.5,1,WASPADA (Kuning)
-3.7,134.6,1,WASPADA (Kuning)
-3.7,134.7,1,WASPADA (Kuning)
-3.7,134.8,1,WASPADA (Kuning)
-3.7,134.9,1,WASPADA (Kuning)
-3.7,135.0,1,WASPADA (Kuning)
-3.7,135.1,1,WASPADA (Kuning)
-3.7,135.2,1,WASPADA (Kuning)
-3.7,135.3,1,WASPADA (Kuning)
-3.7,135.4,1,WASPADA (Kuning)
-3.7,135.5,1,WASPADA (Kuning)
-3.7,135.6,1,WASPADA (Kuning)
-3.7,135.7,1,WASPADA (Kuning)
-3.7,136.0,0,AMAN (Hijau)
-3.7,136.1,1,WASPADA (Kuning)
-3.7,136.4,1,WASPADA (Kuning)
-3.7,136.6,1,WASPADA (Kuning)
-3.7,136.8,1,WASPADA (Kuning)
-3.7,136.9,1,WASPADA (Kuning)
-3.7,137.0,1,WASPADA (Kuning)
-3.7,137.2,0,AMAN (Hijau)
-3.7,137.6,1,WASPADA (Kuning)
-3.7,137.9,2,BAHAYA (Merah)
-3.7,138.2,1,WASPADA (Kuning)
-3.7,138.4,1,WASPADA (Kuning)
-3.7,138.5,1,WASPADA (Kuning)
-3.7,138.6,1,WASPADA (Kuning)
-3.7,138.7,2,BAHAYA (Merah)
-3.7,138.8,1,WASPADA (Kuning)
-3.7,138.9,0,AMAN (Hijau)
-3.7,139.2,1,WASPADA (Kuning)
-3.7,139.4,0,AMAN (Hijau)
-3.7,139.5,1,WASPADA (Kuning)
-3.7,139.6,1,WASPADA (Kuning)
-3.7,139.7,2,BAHAYA (Merah)
-3.7,139.8,1,WASPADA (Kuning)
-3.7,139.9,2,BAHAYA (Merah)
-3.7,140.0,1,WASPADA (Kuning)
-3.7,140.1,2,BAHAYA (Merah)
-3.7,140.2,2,BAHAYA (Merah)
-3.7,140.3,1,WASPADA (Kuning)
-3.7,140.4,0,AMAN (Hijau)
-3.7,140.5,1,WASPADA (Kuning)
-3.7,140.6,0,AMAN (Hijau)
-3.7,140.7,0,AMAN (Hijau)
-3.7,140.8,1,WASPADA (Kuning)
-3.6,98.7,1,WASPADA (Kuning)
-3.6,99.2,1,WASPADA (Kuning)
-3.6,99.5,1,WASPADA (Kuning)
-3.6,99.6,1,WASPADA (Kuning)
-3.6,99.7,1,WASPADA (Kuning)
-3.6,99.8,1,WASPADA (Kuning)
-3.6,99.9,2,BAHAYA (Merah)
-3.6,100.0,2,BAHAYA (Merah)
-3.6,100.1,1,WASPADA (Kuning)
-3.6,100.2,1,WASPADA (Kuning)
-3.6,100.5,1,WASPADA (Kuning)
-3.6,100.6,1,WASPADA (Kuning)
-3.6,100.7,1,WASPADA (Kuning)
-3.6,100.8,2,BAHAYA (Merah)
-3.6,100.9,1,WASPADA (Kuning)
-3.6,101.0,1,WASPADA (Kuning)
-3.6,101.1,1,WASPADA (Kuning)
-3.6,101.2,2,BAHAYA (Merah)
-3.6,101.3,1,WASPADA (Kuning)
-3.6,101.4,1,WASPADA (Kuning)
-3.6,101.5,1,WASPADA (Kuning)
-3.6,101.6,2,BAHAYA (Merah)
-3.6,101.7,1,WASPADA (Kuning)
-3.6,101.8,1,WASPADA (Kuning)
-3.6,101.9,1,WASPADA (Kuning)
-3.6,102.0,2,BAHAYA (Merah)
-3.6,102.1,2,BAHAYA (Merah)
-3.6,102.2,1,WASPADA (Kuning)
-3.6,102.3,1,WASPADA (Kuning)
-3.6,102.4,1,WASPADA (Kuning)
-3.6,102.5,1,WASPADA (Kuning)
-3.6,102.6,0,AMAN (Hijau)
-3.6,102.7,1,WASPADA (Kuning)
-3.6,102.8,1,WASPADA (Kuning)
-3.6,103.1,1,WASPADA (Kuning)
-3.6,103.4,1,WASPADA (Kuning)
-3.6,103.7,0,AMAN (Hijau)
-3.6,118.0,1,WASPADA (Kuning)
-3.6,119.2,0,AMAN (Hijau)
-3.6,120.8,0,AMAN (Hijau)
-3.6,120.9,0,AMAN (Hijau)
-3.6,121.0,0,AMAN (Hijau)
-3.6,122.3,0,AMAN (Hijau)
-3.6,122.6,1,WASPADA (Kuning)
-3.6,123.2,2,BAHAYA (Merah)
-3.6,123.3,1,WASPADA (Kuning)
-3.6,123.4,1,WASPADA (Kuning)
-3.6,125.9,1,WASPADA (Kuning)
-3.6,126.1,2,BAHAYA (Merah)
-3.6,126.4,1,WASPADA (Kuning)
-3.6,126.6,2,BAHAYA (Merah)
-3.6,126.7,1,WASPADA (Kuning)
-3.6,126.8,1,WASPADA (Kuning)
-3.6,126.9,1,WASPADA (Kuning)
-3.6,127.0,1,WASPADA (Kuning)
-3.6,127.1,1,WASPADA (Kuning)
-3.6,127.2,2,BAHAYA (Merah)
-3.6,127.3,1,WASPADA (Kuning)
-3.6,127.4,2,BAHAYA (Merah)
-3.6,127.5,1,WASPADA (Kuning)
-3.6,127.6,1,WASPADA (Kuning)
-3.6,128.0,0,AMAN (Hijau)
-3.6,128.2,0,AMAN (Hijau)
-3.6,128.3,1,WASPADA (Kuning)
-3.6,128.4,0,AMAN (Hijau)
-3.6,128.5,1,WASPADA (Kuning)
-3.6,128.6,2,BAHAYA (Merah)
-3.6,128.7,2,BAHAYA (Merah)
-3.6,128.8,0,AMAN (Hijau)
-3.6,128.9,1,WASPADA (Kuning)
-3.6,129.1,1,WASPADA (Kuning)
-3.6,129.2,1,WASPADA (Kuning)
-3.6,129.3,1,WASPADA (Kuning)
-3.6,129.4,2,BAHAYA (Merah)
-3.6,129.5,1,WASPADA (Kuning)
-3.6,129.6,1,WASPADA (Kuning)
-3.6,129.9,0,AMAN (Hijau)
-3.6,130.0,1,WASPADA (Kuning)
-3.6,130.1,1,WASPADA (Kuning)
-3.6,130.2,1,WASPADA (Kuning)
-3.6,130.3,1,WASPADA (Kuning)
-3.6,130.5,1,WASPADA (Kuning)
-3.6,130.6,1,WASPADA (Kuning)
-3.6,130.7,1,WASPADA (Kuning)
-3.6,130.8,0,AMAN (Hijau)
-3.6,130.9,1,WASPADA (Kuning)
-3.6,131.0,0,AMAN (Hijau)
-3.6,131.1,1,WASPADA (Kuning)
-3.6,131.2,1,WASPADA (Kuning)
-3.6,131.3,1,WASPADA (Kuning)
-3.6,131.4,1,WASPADA (Kuning)
-3.6,131.5,1,WASPADA (Kuning)
-3.6,131.6,2,BAHAYA (Merah)
-3.6,133.7,0,AMAN (Hijau)
-3.6,133.8,1,WASPADA (Kuning)
-3.6,133.9,1,WASPADA (Kuning)
-3.6,134.0,1,WASPADA (Kuning)
-3.6,134.3,1,WASPADA (Kuning)
-3.6,134.5,1,WASPADA (Kuning)
-3.6,134.7,1,WASPADA (Kuning)
-3.6,134.8,2,BAHAYA (Merah)
-3.6,134.9,1,WASPADA (Kuning)
-3.6,135.0,0,AMAN (Hijau)
-3.6,135.1,1,WASPADA (Kuning)
-3.6,135.2,1,WASPADA (Kuning)
-3.6,135.3,1,WASPADA (Kuning)
-3.6,135.4,1,WASPADA (Kuning)
-3.6,135.5,1,WASPADA (Kuning)
-3.6,135.6,1,WASPADA (Kuning)
-3.6,135.7,0,AMAN (Hijau)
-3.6,135.8,1,WASPADA (Kuning)
-3.6,135.9,1,WASPADA (Kuning)
-3.6,136.0,1,WASPADA (Kuning)
-3.6,136.3,1,WASPADA (Kuning)
-3.6,136.4,1,WASPADA (Kuning)
-3.6,136.9,1,WASPADA (Kuning)
-3.6,137.0,1,WASPADA (Kuning)
-3.6,137.1,1,WASPADA (Kuning)
-3.6,137.7,1,WASPADA (Kuning)
-3.6,138.0,1,WASPADA (Kuning)
-3.6,138.1,1,WASPADA (Kuning)
-3.6,138.3,1,WASPADA (Kuning)
-3.6,138.4,1,WASPADA (Kuning)
-3.6,138.5,1,WASPADA (Kuning)
-3.6,138.6,1,WASPADA (Kuning)
-3.6,138.9,2,BAHAYA (Merah)
-3.6,139.0,1,WASPADA (Kuning)
-3.6,139.2,1,WASPADA (Kuning)
-3.6,139.3,2,BAHAYA (Merah)
-3.6,139.4,2,BAHAYA (Merah)
-3.6,139.6,0,AMAN (Hijau)
-3.6,139.7,1,WASPADA (Kuning)
-3.6,139.8,1,WASPADA (Kuning)
-3.6,139.9,1,WASPADA (Kuning)
-3.6,140.0,1,WASPADA (Kuning)
-3.6,140.1,2,BAHAYA (Merah)
-3.6,140.2,1,WASPADA (Kuning)
-3.6,140.3,1,WASPADA (Kuning)
-3.6,140.4,1,WASPADA (Kuning)
-3.6,140.5,1,WASPADA (Kuning)
-3.6,140.6,1,WASPADA (Kuning)
-3.6,140.7,1,WASPADA (Kuning)
-3.6,140.8,2,BAHAYA (Merah)
-3.6,140.9,1,WASPADA (Kuning)
-3.6,141.0,0,AMAN (Hijau)
-3.5,99.4,1,WASPADA (Kuning)
-3.5,99.5,1,WASPADA (Kuning)
-3.5,99.6,1,WASPADA (Kuning)
-3.5,99.7,1,WASPADA (Kuning)
-3.5,99.8,1,WASPADA (Kuning)
-3.5,99.9,2,BAHAYA (Merah)
-3.5,100.0,1,WASPADA (Kuning)
-3.5,100.1,0,AMAN (Hijau)
-3.5,100.2,1,WASPADA (Kuning)
-3.5,100.3,1,WASPADA (Kuning)
-3.5,100.4,2,BAHAYA (Merah)
-3.5,100.5,1,WASPADA (Kuning)
-3.5,100.6,1,WASPADA (Kuning)
-3.5,100.7,2,BAHAYA (Merah)
-3.5,100.8,1,WASPADA (Kuning)
-3.5,100.9,1,WASPADA (Kuning)
-3.5,101.0,1,WASPADA (Kuning)
-3.5,101.1,2,BAHAYA (Merah)
-3.5,101.2,1,WASPADA (Kuning)
-3.5,101.3,1,WASPADA (Kuning)
-3.5,101.4,1,WASPADA (Kuning)
-3.5,101.5,2,BAHAYA (Merah)
-3.5,101.6,2,BAHAYA (Merah)
-3.5,101.7,1,WASPADA (Kuning)
-3.5,101.8,1,WASPADA (Kuning)
-3.5,102.0,2,BAHAYA (Merah)
-3.5,102.1,2,BAHAYA (Merah)
-3.5,102.3,1,WASPADA (Kuning)
-3.5,102.4,1,WASPADA (Kuning)
-3.5,102.5,0,AMAN (Hijau)
-3.5,102.6,1,WASPADA (Kuning)
-3.5,102.7,1,WASPADA (Kuning)
-3.5,103.5,2,BAHAYA (Merah)
-3.5,109.4,1,WASPADA (Kuning)
-3.5,118.1,1,WASPADA (Kuning)
-3.5,120.4,0,AMAN (Hijau)
-3.5,120.8,1,WASPADA (Kuning)
-3.5,120.9,0,AMAN (Hijau)
-3.5,121.7,1,WASPADA (Kuning)
-3.5,123.4,1,WASPADA (Kuning)
-3.5,126.0,1,WASPADA (Kuning)
-3.5,126.4,2,BAHAYA (Merah)
-3.5,126.8,2,BAHAYA (Merah)
-3.5,126.9,1,WASPADA (Kuning)
-3.5,127.0,1,WASPADA (Kuning)
-3.5,127.1,2,BAHAYA (Merah)
-3.5,127.2,1,WASPADA (Kuning)
-3.5,127.3,1,WASPADA (Kuning)
-3.5,127.4,1,WASPADA (Kuning)
-3.5,127.5,1,WASPADA (Kuning)
-3.5,127.6,2,BAHAYA (Merah)
-3.5,128.2,0,AMAN (Hijau)
-3.5,128.3,1,WASPADA (Kuning)
-3.5,128.4,0,AMAN (Hijau)
-3.5,128.5,0,AMAN (Hijau)
-3.5,128.6,1,WASPADA (Kuning)
-3.5,128.7,0,AMAN (Hijau)
-3.5,128.8,0,AMAN (Hijau)
-3.5,128.9,1,WASPADA (Kuning)
-3.5,129.0,1,WASPADA (Kuning)
-3.5,129.1,1,WASPADA (Kuning)
-3.5,129.2,1,WASPADA (Kuning)
-3.5,129.3,1,WASPADA (Kuning)
-3.5,129.4,1,WASPADA (Kuning)
-3.5,129.5,1,WASPADA (Kuning)
-3.5,129.6,1,WASPADA (Kuning)
-3.5,129.7,2,BAHAYA (Merah)
-3.5,129.8,1,WASPADA (Kuning)
-3.5,129.9,1,WASPADA (Kuning)
-3.5,130.1,0,AMAN (Hijau)
-3.5,130.3,1,WASPADA (Kuning)
-3.5,130.4,1,WASPADA (Kuning)
-3.5,130.5,1,WASPADA (Kuning)
-3.5,130.6,1,WASPADA (Kuning)
-3.5,130.7,1,WASPADA (Kuning)
-3.5,130.8,1,WASPADA (Kuning)
-3.5,130.9,1,WASPADA (Kuning)
-3.5,131.0,1,WASPADA (Kuning)
-3.5,131.1,1,WASPADA (Kuning)
-3.5,131.2,1,WASPADA (Kuning)
-3.5,131.3,1,WASPADA (Kuning)
-3.5,131.4,1,WASPADA (Kuning)
-3.5,131.6,1,WASPADA (Kuning)
-3.5,131.9,1,WASPADA (Kuning)
-3.5,132.2,1,WASPADA (Kuning)
-3.5,133.6,1,WASPADA (Kuning)
-3.5,133.7,0,AMAN (Hijau)
-3.5,133.8,2,BAHAYA (Merah)
-3.5,133.9,1,WASPADA (Kuning)
-3.5,134.0,2,BAHAYA (Merah)
-3.5,134.1,1,WASPADA (Kuning)
-3.5,134.2,1,WASPADA (Kuning)
-3.5,134.3,1,WASPADA (Kuning)
-3.5,134.4,1,WASPADA (Kuning)
-3.5,134.5,1,WASPADA (Kuning)
-3.5,134.6,1,WASPADA (Kuning)
-3.5,134.7,1,WASPADA (Kuning)
-3.5,134.9,1,WASPADA (Kuning)
-3.5,135.0,1,WASPADA (Kuning)
-3.5,135.1,1,WASPADA (Kuning)
-3.5,135.2,1,WASPADA (Kuning)
-3.5,135.3,1,WASPADA (Kuning)
-3.5,135.4,1,WASPADA (Kuning)
-3.5,135.5,1,WASPADA (Kuning)
-3.5,135.6,1,WASPADA (Kuning)
-3.5,135.7,1,WASPADA (Kuning)
-3.5,135.8,1,WASPADA (Kuning)
-3.5,135.9,1,WASPADA (Kuning)
-3.5,136.0,1,WASPADA (Kuning)
-3.5,136.1,1,WASPADA (Kuning)
-3.5,136.2,1,WASPADA (Kuning)
-3.5,136.4,1,WASPADA (Kuning)
-3.5,136.6,1,WASPADA (Kuning)
-3.5,137.0,1,WASPADA (Kuning)
-3.5,137.3,1,WASPADA (Kuning)
-3.5,137.4,1,WASPADA (Kuning)
-3.5,137.5,1,WASPADA (Kuning)
-3.5,137.6,1,WASPADA (Kuning)
-3.5,137.7,0,AMAN (Hijau)
-3.5,137.9,1,WASPADA (Kuning)
-3.5,138.0,1,WASPADA (Kuning)
-3.5,138.1,1,WASPADA (Kuning)
-3.5,138.2,1,WASPADA (Kuning)
-3.5,138.3,1,WASPADA (Kuning)
-3.5,138.4,1,WASPADA (Kuning)
-3.5,138.5,1,WASPADA (Kuning)
-3.5,138.6,1,WASPADA (Kuning)
-3.5,138.7,1,WASPADA (Kuning)
-3.5,138.9,2,BAHAYA (Merah)
-3.5,139.0,1,WASPADA (Kuning)
-3.5,139.2,1,WASPADA (Kuning)
-3.5,139.3,1,WASPADA (Kuning)
-3.5,139.4,1,WASPADA (Kuning)
-3.5,139.5,1,WASPADA (Kuning)
-3.5,139.6,1,WASPADA (Kuning)
-3.5,139.7,1,WASPADA (Kuning)
-3.5,139.8,1,WASPADA (Kuning)
-3.5,139.9,2,BAHAYA (Merah)
-3.5,140.0,2,BAHAYA (Merah)
-3.5,140.1,1,WASPADA (Kuning)
-3.5,140.2,1,WASPADA (Kuning)
-3.5,140.3,1,WASPADA (Kuning)
-3.5,140.4,1,WASPADA (Kuning)
-3.5,140.5,1,WASPADA (Kuning)
-3.5,140.6,1,WASPADA (Kuning)
-3.5,140.7,0,AMAN (Hijau)
-3.5,140.8,1,WASPADA (Kuning)
-3.5,141.0,1,WASPADA (Kuning)
-3.4,99.1,1,WASPADA (Kuning)
-3.4,99.4,1,WASPADA (Kuning)
-3.4,99.5,1,WASPADA (Kuning)
-3.4,99.6,1,WASPADA (Kuning)
-3.4,99.7,1,WASPADA (Kuning)
-3.4,99.9,2,BAHAYA (Merah)
-3.4,100.0,1,WASPADA (Kuning)
-3.4,100.1,2,BAHAYA (Merah)
-3.4,100.2,2,BAHAYA (Merah)
-3.4,100.3,2,BAHAYA (Merah)
-3.4,100.4,2,BAHAYA (Merah)
-3.4,100.5,1,WASPADA (Kuning)
-3.4,100.7,1,WASPADA (Kuning)
-3.4,100.8,1,WASPADA (Kuning)
-3.4,100.9,1,WASPADA (Kuning)
-3.4,101.1,1,WASPADA (Kuning)
-3.4,101.2,1,WASPADA (Kuning)
-3.4,101.3,2,BAHAYA (Merah)
-3.4,101.4,1,WASPADA (Kuning)
-3.4,101.5,1,WASPADA (Kuning)
-3.4,101.6,1,WASPADA (Kuning)
-3.4,101.7,1,WASPADA (Kuning)
-3.4,101.8,1,WASPADA (Kuning)
-3.4,101.9,1,WASPADA (Kuning)
-3.4,102.0,1,WASPADA (Kuning)
-3.4,102.1,2,BAHAYA (Merah)
-3.4,102.2,1,WASPADA (Kuning)
-3.4,102.3,2,BAHAYA (Merah)
-3.4,102.4,0,AMAN (Hijau)
-3.4,102.6,1,WASPADA (Kuning)
-3.4,102.9,1,WASPADA (Kuning)
-3.4,103.0,1,WASPADA (Kuning)
-3.4,103.7,1,WASPADA (Kuning)
-3.4,103.8,1,WASPADA (Kuning)
-3.4,104.0,2,BAHAYA (Merah)
-3.4,115.0,0,AMAN (Hijau)
-3.4,118.5,2,BAHAYA (Merah)
-3.4,119.0,0,AMAN (Hijau)
-3.4,119.1,0,AMAN (Hijau)
-3.4,119.2,0,AMAN (Hijau)
-3.4,120.4,0,AMAN (Hijau)
-3.4,120.9,1,WASPADA (Kuning)
-3.4,122.6,0,AMAN (Hijau)
-3.4,123.3,2,BAHAYA (Merah)
-3.4,123.4,1,WASPADA (Kuning)
-3.4,123.6,1,WASPADA (Kuning)
-3.4,126.2,2,BAHAYA (Merah)
-3.4,126.6,1,WASPADA (Kuning)
-3.4,126.7,1,WASPADA (Kuning)
-3.4,126.9,1,WASPADA (Kuning)
-3.4,127.0,1,WASPADA (Kuning)
-3.4,127.2,1,WASPADA (Kuning)
-3.4,127.3,2,BAHAYA (Merah)
-3.4,127.4,1,WASPADA (Kuning)
-3.4,127.5,2,BAHAYA (Merah)
-3.4,127.6,1,WASPADA (Kuning)
-3.4,127.7,1,WASPADA (Kuning)
-3.4,127.8,1,WASPADA (Kuning)
-3.4,127.9,1,WASPADA (Kuning)
-3.4,128.0,1,WASPADA (Kuning)
-3.4,128.1,1,WASPADA (Kuning)
-3.4,128.2,0,AMAN (Hijau)
-3.4,128.3,0,AMAN (Hijau)
-3.4,128.4,1,WASPADA (Kuning)
-3.4,128.5,1,WASPADA (Kuning)
-3.4,128.6,0,AMAN (Hijau)
-3.4,128.7,0,AMAN (Hijau)
-3.4,128.8,0,AMAN (Hijau)
-3.4,128.9,1,WASPADA (Kuning)
-3.4,129.0,1,WASPADA (Kuning)
-3.4,129.1,2,BAHAYA (Merah)
-3.4,129.2,0,AMAN (Hijau)
-3.4,129.3,1,WASPADA (Kuning)
-3.4,129.4,0,AMAN (Hijau)
-3.4,129.5,1,WASPADA (Kuning)
-3.4,129.7,1,WASPADA (Kuning)
-3.4,129.8,1,WASPADA (Kuning)
-3.4,129.9,1,WASPADA (Kuning)
-3.4,130.0,1,WASPADA (Kuning)
-3.4,130.2,1,WASPADA (Kuning)
-3.4,130.3,1,WASPADA (Kuning)
-3.4,130.4,1,WASPADA (Kuning)
-3.4,130.5,1,WASPADA (Kuning)
-3.4,130.6,2,BAHAYA (Merah)
-3.4,130.7,1,WASPADA (Kuning)
-3.4,130.8,1,WASPADA (Kuning)
-3.4,130.9,1,WASPADA (Kuning)
-3.4,131.0,2,BAHAYA (Merah)
-3.4,131.1,1,WASPADA (Kuning)
-3.4,131.2,1,WASPADA (Kuning)
-3.4,131.3,1,WASPADA (Kuning)
-3.4,133.9,1,WASPADA (Kuning)
-3.4,134.0,0,AMAN (Hijau)
-3.4,134.1,1,WASPADA (Kuning)
-3.4,134.2,1,WASPADA (Kuning)
-3.4,134.3,2,BAHAYA (Merah)
-3.4,134.4,2,BAHAYA (Merah)
-3.4,134.5,1,WASPADA (Kuning)
-3.4,134.6,1,WASPADA (Kuning)
-3.4,134.7,1,WASPADA (Kuning)
-3.4,135.1,1,WASPADA (Kuning)
-3.4,135.2,1,WASPADA (Kuning)
-3.4,135.3,1,WASPADA (Kuning)
-3.4,135.4,1,WASPADA (Kuning)
-3.4,135.5,1,WASPADA (Kuning)
-3.4,135.6,1,WASPADA (Kuning)
-3.4,135.7,2,BAHAYA (Merah)
-3.4,135.8,1,WASPADA (Kuning)
-3.4,135.9,1,WASPADA (Kuning)
-3.4,136.0,1,WASPADA (Kuning)
-3.4,136.1,2,BAHAYA (Merah)
-3.4,136.2,1,WASPADA (Kuning)
-3.4,136.3,1,WASPADA (Kuning)
-3.4,136.4,1,WASPADA (Kuning)
-3.4,136.7,1,WASPADA (Kuning)
-3.4,136.9,1,WASPADA (Kuning)
-3.4,137.0,1,WASPADA (Kuning)
-3.4,137.6,1,WASPADA (Kuning)
-3.4,137.7,1,WASPADA (Kuning)
-3.4,138.0,1,WASPADA (Kuning)
-3.4,138.1,2,BAHAYA (Merah)
-3.4,138.2,1,WASPADA (Kuning)
-3.4,138.3,1,WASPADA (Kuning)
-3.4,138.4,1,WASPADA (Kuning)
-3.4,138.5,1,WASPADA (Kuning)
-3.4,138.6,1,WASPADA (Kuning)
-3.4,138.7,1,WASPADA (Kuning)
-3.4,138.8,1,WASPADA (Kuning)
-3.4,139.0,1,WASPADA (Kuning)
